

time(ps), Y
76.875, 0.000195139
77.1875, 0.000188843
77.5, 0.00018275
77.8125, 0.000176853
78.125, 0.000171147
78.4375, 0.000165625
78.75, 0.000160282
79.0625, 0.00015511
79.375, 0.000150106
79.6875, 0.000145263
80, 0.000140576



time(ps), Y
0.3125, 0.00013604
0.625, 0.000131651
0.9375, 0.000127403
1.25, 0.000123293
1.5625, 0.000119315
1.875, 0.000115465
2.1875, 0.00011174
2.5, 0.000108135
2.8125, 0.000104646
3.125, 0.000101269
3.4375, 9.8002e-05
3.75, 9.48401e-05
4.0625, 9.17802e-05
4.375, 8.8819e-05
4.6875, 8.59533e-05
5, 8.31801e-05
5.3125, 8.04963e-05
5.625, 7.78991e-05
5.9375, 7.53857e-05
6.25, 7.29534e-05
6.5625, 7.05996e-05
6.875, 6.83217e-05
7.1875, 6.61173e-05
7.5, 6.39841e-05
7.8125, 6.19197e-05
8.125, 5.9922e-05
8.4375, 5.79887e-05
8.75, 5.61177e-05
9.0625, 5.43072e-05
9.375, 5.2555e-05
9.6875, 5.08593e-05
10, 4.92183e-05
10.3125, 4.76303e-05
10.625, 4.60936e-05
10.9375, 4.46064e-05
11.25, 4.31672e-05
11.5625, 4.17744e-05
11.875, 4.04266e-05
12.1875, 3.91222e-05
12.5, 3.786e-05
12.8125, 3.66384e-05
13.125, 3.54563e-05
13.4375, 3.43123e-05
13.75, 3.32052e-05
14.0625, 3.21339e-05
14.375, 3.60316e-05
14.6875, 5.41165e-05
15, 9.15276e-05
15.3125, 0.000146354
15.625, 0.000208667
15.9375, 0.000271225
16.25, 0.00033283
16.5625, 0.000392477
16.875, 0.000451276
17.1875, 0.000508501
17.5, 0.000562477
17.8125, 0.000615468
18.125, 0.000666791
18.4375, 0.00071551
18.75, 0.000763446
19.0625, 0.000809691
19.375, 0.000854885
19.6875, 0.000899652
20, 0.00094246
20.3125, 0.000984367
20.625, 0.00102501
20.9375, 0.0010637
21.25, 0.00110133
21.5625, 0.00113695
21.875, 0.00117188
22.1875, 0.0012059
22.5, 0.0012376
22.8125, 0.00126885
23.125, 0.00129965
23.4375, 0.00132892
23.75, 0.00135797
24.0625, 0.00138685
24.375, 0.00141463
24.6875, 0.00144146
25, 0.00146729
25.3125, 0.00149287
25.625, 0.00151642
25.9375, 0.00153864
26.25, 0.0015612
26.5625, 0.00158128
26.875, 0.00160032
27.1875, 0.00161999
27.5, 0.00163973
27.8125, 0.00165895
28.125, 0.00167756
28.4375, 0.00169502
28.75, 0.00171245
29.0625, 0.00173019
29.375, 0.00174652
29.6875, 0.00176095
30, 0.00177487
30.3125, 0.00178886
30.625, 0.00180127
30.9375, 0.0018143
31.25, 0.00182795
31.5625, 0.00184072
31.875, 0.00185399
32.1875, 0.00186585
32.5, 0.00187587
32.8125, 0.00188591
33.125, 0.00189563
33.4375, 0.00190491
33.75, 0.00191475
34.0625, 0.00192518
34.375, 0.00192943
34.6875, 0.00191759
35, 0.00188632
35.3125, 0.00183994
35.625, 0.00178544
35.9375, 0.00172891
36.25, 0.00167341
36.5625, 0.00161948
36.875, 0.00156723
37.1875, 0.00151667
37.5, 0.00146774
37.8125, 0.00142038
38.125, 0.00137455
38.4375, 0.0013302
38.75, 0.00128729
39.0625, 0.00124575
39.375, 0.00120556
39.6875, 0.00116666
40, 0.00112902
40.3125, 0.00109259
40.625, 0.00105734
40.9375, 0.00102323
41.25, 0.000990214
41.5625, 0.000958265
41.875, 0.000927348
42.1875, 0.000897427
42.5, 0.000868473
42.8125, 0.000840452
43.125, 0.000813335
43.4375, 0.000787094
43.75, 0.000761699
44.0625, 0.000737123
44.375, 0.00071334
44.6875, 0.000690325
45, 0.000668052
45.3125, 0.000646498
45.625, 0.000625639
45.9375, 0.000605453
46.25, 0.000585919
46.5625, 0.000567014
46.875, 0.00054872
47.1875, 0.000531016
47.5, 0.000513883
47.8125, 0.000497303
48.125, 0.000481258
48.4375, 0.00046573
48.75, 0.000450704
49.0625, 0.000436162
49.375, 0.00042209
49.6875, 0.000408471
50, 0.000395292
50.3125, 0.000382538
50.625, 0.000370196
50.9375, 0.000358252
51.25, 0.000346693
51.5625, 0.000335507
51.875, 0.000324683
52.1875, 0.000314207
52.5, 0.000304069
52.8125, 0.000294259
53.125, 0.000284765
53.4375, 0.000275577
53.75, 0.000266685
54.0625, 0.000258081
54.375, 0.00025433
54.6875, 0.000266339
55, 0.000299009
55.3125, 0.00034606
55.625, 0.000401051
55.9375, 0.000458986
56.25, 0.000515669
56.5625, 0.000570332
56.875, 0.000623162
57.1875, 0.000673899
57.5, 0.000723749
57.8125, 0.00077284
58.125, 0.000819546
58.4375, 0.000863982
58.75, 0.000907674
59.0625, 0.000950584
59.375, 0.000991863
59.6875, 0.00103145
60, 0.00106865
60.3125, 0.00110432
60.625, 0.00113948
60.9375, 0.0011734
61.25, 0.00120599
61.5625, 0.0012388
61.875, 0.00127045
62.1875, 0.00129896
62.5, 0.00132779
62.8125, 0.00135853
63.125, 0.00138737
63.4375, 0.00141364
63.75, 0.00143898
64.0625, 0.00146402
64.375, 0.00148797
64.6875, 0.0015123
65, 0.00153651
65.3125, 0.00155877
65.625, 0.00157934
65.9375, 0.0015993
66.25, 0.00161927
66.5625, 0.00163843
66.875, 0.00165785
67.1875, 0.00167649
67.5, 0.00169367
67.8125, 0.00171114
68.125, 0.00172858
68.4375, 0.00174456
68.75, 0.00175892
69.0625, 0.00177408
69.375, 0.00178995
69.6875, 0.00180359
70, 0.00181711
70.3125, 0.00183032
70.625, 0.00184196
70.9375, 0.0018524
71.25, 0.00186395
71.5625, 0.00187632
71.875, 0.00188642
72.1875, 0.0018964
72.5, 0.0019071
72.8125, 0.00191757
73.125, 0.00192777
73.4375, 0.00193689
73.75, 0.00194499
74.0625, 0.00195292
74.375, 0.00196147
74.6875, 0.00197093
75, 0.00197989
75.3125, 0.00198852
75.625, 0.00199599
75.9375, 0.00200189
76.25, 0.00200856
76.5625, 0.00201595
