

time(ps), Y
41.875, 0.0207435
42.5, 0.0215062
43.125, 0.022243
43.75, 0.0229519
44.375, 0.0236378
45, 0.0243007
45.625, 0.0249367
46.25, 0.0255527
46.875, 0.0261492
47.5, 0.0267234
48.125, 0.0272802
48.75, 0.0278203
49.375, 0.0283413
50, 0.0288441
50.625, 0.0293291
51.25, 0.0297993
51.875, 0.0302492
52.5, 0.0306818
53.125, 0.0311029
53.75, 0.0315037
54.375, 0.0318893
55, 0.0322658
55.625, 0.0326316
56.25, 0.0329852
56.875, 0.0333266
57.5, 0.0336545
58.125, 0.0339727
58.75, 0.0342829
59.375, 0.0345796
60, 0.0348615
60.625, 0.0351336
61.25, 0.0353979
61.875, 0.0356494
62.5, 0.0358956
63.125, 0.0361368
63.75, 0.0363682
64.375, 0.0365946
65, 0.03681
65.625, 0.0370131
66.25, 0.0372103
66.875, 0.0374007
67.5, 0.0375842
68.125, 0.0377641
68.75, 0.0379409
69.375, 0.0380117
70, 0.0377627
70.625, 0.0370945
71.25, 0.0361073
71.875, 0.034964
72.5, 0.0337845
73.125, 0.0326245
73.75, 0.0314998
74.375, 0.030413
75, 0.0293636
75.625, 0.0283504
76.25, 0.0273722
76.875, 0.0264277
77.5, 0.0255158
78.125, 0.0246354
78.75, 0.0237853
79.375, 0.0229646
80, 0.0221722
80.625, 0.0214072
81.25, 0.0206685
81.875, 0.0199553
82.5, 0.0192668
83.125, 0.018602
83.75, 0.0179601
84.375, 0.0173404
85, 0.016742
85.625, 0.0161644
86.25, 0.0156066
86.875, 0.0150681
87.5, 0.0145482
88.125, 0.0140462
88.75, 0.0135615
89.375, 0.0130936
90, 0.0126418
90.625, 0.0122056
91.25, 0.0117844
91.875, 0.0113778
92.5, 0.0109852
93.125, 0.0106062
93.75, 0.0102402
94.375, 0.00988685
95, 0.0095457
95.625, 0.00921633
96.25, 0.00889832
96.875, 0.00859128
97.5, 0.00829484
98.125, 0.00800862
98.75, 0.00773228
99.375, 0.00746548
100, 0.00720788
100.625, 0.00695917
101.25, 0.00671905
101.875, 0.0064872
102.5, 0.00626336
103.125, 0.00604724
103.75, 0.00583858
104.375, 0.00563712
105, 0.00544261
105.625, 0.00525481
106.25, 0.0050735
106.875, 0.00489843
107.5, 0.00472941
108.125, 0.00456622
108.75, 0.00440867
109.375, 0.00435217
110, 0.00461393
110.625, 0.00529861
111.25, 0.00629943
111.875, 0.00745544
112.5, 0.00865021
113.125, 0.00982432
113.75, 0.0109614
114.375, 0.0120596
115, 0.0131188
115.625, 0.0141439
116.25, 0.0151365
116.875, 0.0160921
117.5, 0.0170123
118.125, 0.017903
118.75, 0.018765
119.375, 0.0195965
120, 0.0203981
120.625, 0.0211683
121.25, 0.0219109
121.875, 0.0226299
122.5, 0.0233239
123.125, 0.023993
123.75, 0.0246434
124.375, 0.0252709
125, 0.0258697
125.625, 0.026452
126.25, 0.0270237
126.875, 0.0275726
127.5, 0.0280971
128.125, 0.0286033
128.75, 0.0290937
129.375, 0.0295662
130, 0.0300263
130.625, 0.0304727
131.25, 0.0308998
131.875, 0.031309
132.5, 0.0317042
133.125, 0.0320879
133.75, 0.0324579
134.375, 0.032818
135, 0.0331652
135.625, 0.0334975
136.25, 0.0338212
136.875, 0.0341355
137.5, 0.034436
138.125, 0.0347224
138.75, 0.0350031
139.375, 0.0352782
140, 0.035538
140.625, 0.0357899
141.25, 0.0360336
141.875, 0.036265
142.5, 0.0364857
143.125, 0.0367036
143.75, 0.036918
144.375, 0.0371188
145, 0.0373133
145.625, 0.0375045
146.25, 0.0376896
146.875, 0.0378684
147.5, 0.0380387
148.125, 0.0382006
148.75, 0.0383572
149.375, 0.0385114
150, 0.0386642
150.625, 0.038811
151.25, 0.0389526
151.875, 0.0390865
152.5, 0.0392113
153.125, 0.0393349
153.75, 0.0394575
154.375, 0.0395761
155, 0.0396878
155.625, 0.0397912
156.25, 0.0398919
156.875, 0.0399924
157.5, 0.0400889
158.125, 0.0401827
158.75, 0.0402753
159.375, 0.0403647
160, 0.0404548



time(ps), Y
0.625, 0.040544
1.25, 0.0406263
1.875, 0.040704
2.5, 0.0407756
3.125, 0.0408399
3.75, 0.040903
4.375, 0.0409682
5, 0.0410339
5.625, 0.0410982
6.25, 0.0411614
6.875, 0.0412236
7.5, 0.0412782
8.125, 0.0413267
8.75, 0.0413756
9.375, 0.0414244
10, 0.041471
10.625, 0.0415179
11.25, 0.041565
11.875, 0.0416091
12.5, 0.0416514
13.125, 0.0416885
13.75, 0.0417228
14.375, 0.0417567
15, 0.0417915
15.625, 0.0418268
16.25, 0.0418599
16.875, 0.0418923
17.5, 0.0419212
18.125, 0.0419494
18.75, 0.0419775
19.375, 0.042003
20, 0.042031
20.625, 0.0420565
21.25, 0.0420805
21.875, 0.0421066
22.5, 0.0421303
23.125, 0.0421528
23.75, 0.0421716
24.375, 0.0421857
25, 0.0422015
25.625, 0.0422206
26.25, 0.042241
26.875, 0.0422631
27.5, 0.0422872
28.125, 0.0423057
28.75, 0.0423179
29.375, 0.0423298
30, 0.0423416
30.625, 0.0423568
31.25, 0.0423724
31.875, 0.042384
32.5, 0.0423981
33.125, 0.0424135
33.75, 0.0424251
34.375, 0.0424335
35, 0.0424458
35.625, 0.0424622
36.25, 0.0424757
36.875, 0.042489
37.5, 0.0424982
38.125, 0.0425015
38.75, 0.0425078
39.375, 0.0425202
40, 0.0425308
40.625, 0.0425382
41.25, 0.0425478
41.875, 0.0425575
42.5, 0.0425642
43.125, 0.0425701
43.75, 0.0425795
44.375, 0.0425894
45, 0.0425985
45.625, 0.0426067
46.25, 0.0426091
46.875, 0.0426113
47.5, 0.0426176
48.125, 0.042626
48.75, 0.0426345
49.375, 0.0426397
50, 0.0426467
50.625, 0.0426548
51.25, 0.0426588
51.875, 0.0426622
52.5, 0.0426664
53.125, 0.0426701
53.75, 0.0426749
54.375, 0.0426813
55, 0.0426877
55.625, 0.0426959
56.25, 0.0427038
56.875, 0.0427084
57.5, 0.0427143
58.125, 0.0427216
58.75, 0.0427252
59.375, 0.0427278
60, 0.0427311
60.625, 0.042734
61.25, 0.0427355
61.875, 0.0427332
62.5, 0.0427317
63.125, 0.0427357
63.75, 0.0427436
64.375, 0.0427467
65, 0.0427471
65.625, 0.0427492
66.25, 0.0427511
66.875, 0.0427558
67.5, 0.0427644
68.125, 0.0427671
68.75, 0.0427652
69.375, 0.0426706
70, 0.0422644
70.625, 0.0414414
71.25, 0.0403029
71.875, 0.0390151
72.5, 0.0376967
73.125, 0.0364015
73.75, 0.0351464
74.375, 0.0339338
75, 0.0327629
75.625, 0.0316324
76.25, 0.0305409
76.875, 0.0294871
77.5, 0.0284697
78.125, 0.0274873
78.75, 0.0265389
79.375, 0.0256231
80, 0.024739
80.625, 0.0238854
81.25, 0.0230612
81.875, 0.0222655
82.5, 0.0214972
83.125, 0.0207554
83.75, 0.0200393
84.375, 0.0193478
85, 0.0186802
85.625, 0.0180357
86.25, 0.0174133
86.875, 0.0168125
87.5, 0.0162324
88.125, 0.0156723
88.75, 0.0151315
89.375, 0.0146094
90, 0.0141053
90.625, 0.0136186
91.25, 0.0131487
91.875, 0.012695
92.5, 0.0122569
93.125, 0.011834
93.75, 0.0114257
94.375, 0.0110314
95, 0.0106508
95.625, 0.0102833
96.25, 0.00992845
96.875, 0.00958586
97.5, 0.0092551
98.125, 0.00893575
98.75, 0.00862742
99.375, 0.00832973
100, 0.00804231
100.625, 0.00776481
101.25, 0.00749689
101.875, 0.00723821
102.5, 0.00698845
103.125, 0.00674731
103.75, 0.0065145
104.375, 0.00628971
105, 0.00607268
105.625, 0.00586315
106.25, 0.00566084
106.875, 0.00546551
107.5, 0.00527692
108.125, 0.00509484
108.75, 0.00491904
109.375, 0.00484408
110, 0.00508644
110.625, 0.00575257
111.25, 0.00673883
111.875, 0.00787996
112.5, 0.00905568
113.125, 0.010211
113.75, 0.0113337
114.375, 0.0124223
115, 0.0134719
115.625, 0.0144824
116.25, 0.0154611
116.875, 0.0164067
117.5, 0.0173162
118.125, 0.0181941
118.75, 0.0190423
119.375, 0.0198629
120, 0.0206561
120.625, 0.0214205
121.25, 0.0221557
121.875, 0.0228663
122.5, 0.0235552
123.125, 0.0242212
123.75, 0.0248676
124.375, 0.0254867
125, 0.0260808
125.625, 0.0266591
126.25, 0.0272168
126.875, 0.0277507
127.5, 0.028268
128.125, 0.0287708
128.75, 0.0292535
129.375, 0.029722
130, 0.0301733
130.625, 0.0306027
131.25, 0.0310198
131.875, 0.0314266
132.5, 0.0318206
133.125, 0.0321967
133.75, 0.0325602
134.375, 0.0329161
135, 0.0332607
135.625, 0.0335907
136.25, 0.0339076
136.875, 0.0342128
137.5, 0.0345056
138.125, 0.0347913
138.75, 0.0350674
139.375, 0.0353362
140, 0.0355989
140.625, 0.0358508
141.25, 0.0360918
141.875, 0.0363264
142.5, 0.0365535
143.125, 0.0367665
143.75, 0.036974
144.375, 0.0371729
145, 0.0373608
145.625, 0.0375458
146.25, 0.0377287
146.875, 0.0379036
147.5, 0.0380682
148.125, 0.0382303
148.75, 0.0383872
149.375, 0.0385408
150, 0.0386906
150.625, 0.0388369
151.25, 0.0389762
151.875, 0.0391071
152.5, 0.0392357
153.125, 0.0393569
153.75, 0.039474
154.375, 0.0395887
155, 0.0396968
155.625, 0.0398019
156.25, 0.039906
156.875, 0.0400072
157.5, 0.0401056
158.125, 0.0401997
158.75, 0.0402859
159.375, 0.0403678
160, 0.0404538



time(ps), Y
0.625, 0.0405382
1.25, 0.040617
1.875, 0.0406915
2.5, 0.0407643
3.125, 0.0408355
3.75, 0.0409036
4.375, 0.0409695
5, 0.0410321
5.625, 0.0410956
6.25, 0.0411576
6.875, 0.0412173
7.5, 0.0412737
8.125, 0.0413213
8.75, 0.0413681
9.375, 0.041417
10, 0.0414679
10.625, 0.0415236
11.25, 0.0415712
11.875, 0.0416109
12.5, 0.0416526
13.125, 0.0416951
13.75, 0.0417367
14.375, 0.0417774
15, 0.0418137
15.625, 0.0418472
16.25, 0.0418803
16.875, 0.0419133
17.5, 0.0419447
18.125, 0.0419719
18.75, 0.0419994
19.375, 0.042032
20, 0.0420656
20.625, 0.0420976
21.25, 0.0421268
21.875, 0.0421514
22.5, 0.0421771
23.125, 0.0422003
23.75, 0.0422182
24.375, 0.0422374
25, 0.0422563
25.625, 0.0422757
26.25, 0.0422952
26.875, 0.0423155
27.5, 0.042332
28.125, 0.0423478
28.75, 0.0423659
29.375, 0.0423814
30, 0.0423967
30.625, 0.0424093
31.25, 0.0424242
31.875, 0.0424391
32.5, 0.0424529
33.125, 0.0424704
33.75, 0.0424867
34.375, 0.0424967
35, 0.042505
35.625, 0.0425146
36.25, 0.0425218
36.875, 0.042531
37.5, 0.0425405
38.125, 0.0425488
38.75, 0.0425565
39.375, 0.0425631
40, 0.04257
40.625, 0.0425766
41.25, 0.0425852
41.875, 0.042595
42.5, 0.0426088
43.125, 0.0426193
43.75, 0.0426241
44.375, 0.0426363
45, 0.0426472
45.625, 0.0426512
46.25, 0.0426567
46.875, 0.0426624
47.5, 0.0426651
48.125, 0.0426673
48.75, 0.0426756
49.375, 0.0426829
50, 0.0426855
50.625, 0.0426899
51.25, 0.0426967
51.875, 0.0427013
52.5, 0.0427045
53.125, 0.0427111
53.75, 0.0427179
54.375, 0.0427224
55, 0.0427258
55.625, 0.0427303
56.25, 0.0427318
56.875, 0.0427308
57.5, 0.0427313
58.125, 0.0427301
58.75, 0.0427297
59.375, 0.0427338
60, 0.0427364
60.625, 0.0427375
61.25, 0.0427417
61.875, 0.0427449
62.5, 0.04275
63.125, 0.0427561
63.75, 0.0427571
64.375, 0.0427562
65, 0.0427537
65.625, 0.0427547
66.25, 0.0427589
66.875, 0.0427625
67.5, 0.0427677
68.125, 0.0427708
68.75, 0.0427698
69.375, 0.0426756
70, 0.0422706
70.625, 0.0414468
71.25, 0.0403067
71.875, 0.0390165
72.5, 0.0376976
73.125, 0.0364024
73.75, 0.0351472
74.375, 0.0339346
75, 0.0327637
75.625, 0.0316332
76.25, 0.0305416
76.875, 0.0294878
77.5, 0.0284703
78.125, 0.0274879
78.75, 0.0265395
79.375, 0.0256237
80, 0.0247396
80.625, 0.0238859
81.25, 0.0230617
81.875, 0.022266
82.5, 0.0214977
83.125, 0.0207559
83.75, 0.0200397
84.375, 0.0193483
85, 0.0186806
85.625, 0.0180361
86.25, 0.0174137
86.875, 0.0168129
87.5, 0.0162327
88.125, 0.0156726
88.75, 0.0151318
89.375, 0.0146097
90, 0.0141056
90.625, 0.0136189
91.25, 0.013149
91.875, 0.0126953
92.5, 0.0122572
93.125, 0.0118343
93.75, 0.0114259
94.375, 0.0110317
95, 0.010651
95.625, 0.0102835
96.25, 0.00992867
96.875, 0.00958608
97.5, 0.00925531
98.125, 0.00893596
98.75, 0.00862762
99.375, 0.00832992
100, 0.0080425
100.625, 0.00776499
101.25, 0.00749706
101.875, 0.00723837
102.5, 0.00698861
103.125, 0.00674747
103.75, 0.00651464
104.375, 0.00628986
105, 0.00607282
105.625, 0.00586328
106.25, 0.00566097
106.875, 0.00546563
107.5, 0.00527704
108.125, 0.00509496
108.75, 0.00491915
109.375, 0.00474942
110, 0.00458554
110.625, 0.00442731
111.25, 0.00427455
111.875, 0.00412705
112.5, 0.00398465
113.125, 0.00384716
113.75, 0.00371441
114.375, 0.00358625
115, 0.0034625
115.625, 0.00334303
116.25, 0.00322768
116.875, 0.0031163
117.5, 0.00300878
118.125, 0.00290496
118.75, 0.00280472
119.375, 0.00270794
120, 0.00261451
120.625, 0.00252429
121.25, 0.00243719
121.875, 0.0023531
122.5, 0.0022719
123.125, 0.00219351
123.75, 0.00211782
124.375, 0.00204475
125, 0.00197419
125.625, 0.00190607
126.25, 0.0018403
126.875, 0.0017768
127.5, 0.00171549
128.125, 0.0016563
128.75, 0.00159915
129.375, 0.00154397
130, 0.0014907
130.625, 0.00143926
131.25, 0.0013896
131.875, 0.00134165
132.5, 0.00129536
133.125, 0.00125066
133.75, 0.0012075
134.375, 0.00116584
135, 0.00112561
135.625, 0.00108677
136.25, 0.00104927
136.875, 0.00101307
137.5, 0.000978112
138.125, 0.000944362
138.75, 0.000911777
139.375, 0.000880316
140, 0.00084994
140.625, 0.000820613
141.25, 0.000792298
141.875, 0.000764959
142.5, 0.000738564
143.125, 0.00071308
143.75, 0.000688475
144.375, 0.000664719
145, 0.000641783
145.625, 0.000619638
146.25, 0.000598257
146.875, 0.000577614
147.5, 0.000557684
148.125, 0.000538441
148.75, 0.000519862
149.375, 0.000596561
150, 0.000985989
150.625, 0.00179457
151.25, 0.0029185
151.875, 0.00419188
152.5, 0.0054957
153.125, 0.00677299
153.75, 0.00801066
154.375, 0.00921287
155, 0.0103735
155.625, 0.0114921
156.25, 0.0125777
156.875, 0.0136227
157.5, 0.0146281
158.125, 0.0155994
158.75, 0.0165338
159.375, 0.0174358
160, 0.0183087



time(ps), Y
0.625, 0.0191528
1.25, 0.0199691
1.875, 0.0207589
2.5, 0.021518
3.125, 0.0222516
3.75, 0.0229656
4.375, 0.0236518
5, 0.0243098
5.625, 0.0249476
6.25, 0.0255606
6.875, 0.0261526
7.5, 0.0267288
8.125, 0.0272822
8.75, 0.0278177
9.375, 0.0283354
10, 0.0288314
10.625, 0.0293157
11.25, 0.0297883
11.875, 0.0302408
12.5, 0.0306724
13.125, 0.0310895
13.75, 0.0314979
14.375, 0.0318894
15, 0.0322656
15.625, 0.0326307
16.25, 0.0329813
16.875, 0.0333195
17.5, 0.0336454
18.125, 0.0339618
18.75, 0.0342696
19.375, 0.0345664
20, 0.0348503
20.625, 0.0351249
21.25, 0.0353909
21.875, 0.0356453
22.5, 0.0358912
23.125, 0.0361269
23.75, 0.0363519
24.375, 0.036568
25, 0.0367781
25.625, 0.0369865
26.25, 0.0371884
26.875, 0.0373805
27.5, 0.0375616
28.125, 0.0377366
28.75, 0.0379103
29.375, 0.0380821
30, 0.0382471
30.625, 0.0384042
31.25, 0.0385563
31.875, 0.0387017
32.5, 0.0388384
33.125, 0.0389707
33.75, 0.0391015
34.375, 0.0392255
35, 0.0393474
35.625, 0.0394678
36.25, 0.0395828
36.875, 0.0396934
37.5, 0.0398001
38.125, 0.0399048
38.75, 0.0400077
39.375, 0.0401051
40, 0.0401991
40.625, 0.0402891
41.25, 0.0403751
41.875, 0.0404599
42.5, 0.0405395
43.125, 0.040617
43.75, 0.0406939
44.375, 0.0407652
45, 0.0408348
45.625, 0.0409047
46.25, 0.0409731
46.875, 0.0410405
47.5, 0.0411039
48.125, 0.0411668
48.75, 0.0412273
49.375, 0.0412782
50, 0.041325
50.625, 0.0413743
51.25, 0.0414257
51.875, 0.0414759
52.5, 0.0415233
53.125, 0.0415663
53.75, 0.0416083
54.375, 0.0416492
55, 0.0416887
55.625, 0.0417296
56.25, 0.0417713
56.875, 0.0418112
57.5, 0.0418492
58.125, 0.0418844
58.75, 0.0419166
59.375, 0.0419444
60, 0.0419713
60.625, 0.0420001
61.25, 0.0420268
61.875, 0.0420542
62.5, 0.0420841
63.125, 0.0421107
63.75, 0.0421337
64.375, 0.0421554
65, 0.0421751
65.625, 0.0421938
66.25, 0.0422137
66.875, 0.0422367
67.5, 0.0422588
68.125, 0.0422795
68.75, 0.0422976
69.375, 0.0422177
70, 0.0418249
70.625, 0.041016
71.25, 0.0398932
71.875, 0.0386191
72.5, 0.0373144
73.125, 0.0360328
73.75, 0.0347906
74.375, 0.0335902
75, 0.0324312
75.625, 0.0313122
76.25, 0.0302317
76.875, 0.0291886
77.5, 0.0281814
78.125, 0.027209
78.75, 0.0262702
79.375, 0.0253637
80, 0.0244885
80.625, 0.0236436
81.25, 0.0228277
81.875, 0.0220401
82.5, 0.0212796
83.125, 0.0205453
83.75, 0.0198364
84.375, 0.0191519
85, 0.0184911
85.625, 0.0178531
86.25, 0.017237
86.875, 0.0166423
87.5, 0.016068
88.125, 0.0155136
88.75, 0.0149783
89.375, 0.0144615
90, 0.0139625
90.625, 0.0134807
91.25, 0.0130155
91.875, 0.0125664
92.5, 0.0121328
93.125, 0.0117142
93.75, 0.01131
94.375, 0.0109197
95, 0.0105429
95.625, 0.0101792
96.25, 0.00982792
96.875, 0.00948881
97.5, 0.0091614
98.125, 0.00884528
98.75, 0.00854007
99.375, 0.0082454
100, 0.00796089
100.625, 0.0076862
101.25, 0.00742098
101.875, 0.00716492
102.5, 0.0069177
103.125, 0.006679
103.75, 0.00644854
104.375, 0.00622603
105, 0.0060112
105.625, 0.00580378
106.25, 0.00560352
106.875, 0.00541017
107.5, 0.00522349
108.125, 0.00504326
108.75, 0.00486924
109.375, 0.00470122
110, 0.00453901
110.625, 0.00438239
111.25, 0.00423117
111.875, 0.00408518
112.5, 0.00394422
113.125, 0.00380812
113.75, 0.00367672
114.375, 0.00354986
115, 0.00342737
115.625, 0.00330911
116.25, 0.00319492
116.875, 0.00308468
117.5, 0.00297825
118.125, 0.00287548
118.75, 0.00277626
119.375, 0.00268047
120, 0.00258798
120.625, 0.00249868
121.25, 0.00241246
121.875, 0.00232922
122.5, 0.00224885
123.125, 0.00217125
123.75, 0.00209633
124.375, 0.002024
125, 0.00195416
125.625, 0.00188673
126.25, 0.00182163
126.875, 0.00175877
127.5, 0.00169809
128.125, 0.00163949
128.75, 0.00158292
129.375, 0.0015283
130, 0.00147557
130.625, 0.00142465
131.25, 0.0013755
131.875, 0.00132804
132.5, 0.00128221
133.125, 0.00123797
133.75, 0.00119525
134.375, 0.00115401
135, 0.00111419
135.625, 0.00107575
136.25, 0.00103863
136.875, 0.00100279
137.5, 0.000968187
138.125, 0.00093478
138.75, 0.000902525
139.375, 0.000871383
140, 0.000841316
140.625, 0.000812286
141.25, 0.000784258
141.875, 0.000757197
142.5, 0.00073107
143.125, 0.000705844
143.75, 0.000681489
144.375, 0.000657974
145, 0.000635271
145.625, 0.00061335
146.25, 0.000592187
146.875, 0.000571753
147.5, 0.000552025
148.125, 0.000532977
148.75, 0.000514587
149.375, 0.000593222
150, 0.000984308
150.625, 0.00179359
151.25, 0.00291945
151.875, 0.00419279
152.5, 0.0054967
153.125, 0.00677672
153.75, 0.0080194
154.375, 0.0092208
155, 0.0103789
155.625, 0.0114947
156.25, 0.0125723
156.875, 0.0136182
157.5, 0.0146243
158.125, 0.0155954
158.75, 0.0165357
159.375, 0.0174446
160, 0.0183216



time(ps), Y
0.625, 0.0191654
1.25, 0.0199805
1.875, 0.020766
2.5, 0.0215266
3.125, 0.0222618
3.75, 0.0229688
4.375, 0.0236538
5, 0.0243191
5.625, 0.0249614
6.25, 0.0255803
6.875, 0.0261789
7.5, 0.0267527
8.125, 0.0273037
8.75, 0.0278369
9.375, 0.02835
10, 0.0288505
10.625, 0.0293317
11.25, 0.0297915
11.875, 0.0302374
12.5, 0.0306689
13.125, 0.0310866
13.75, 0.0314911
14.375, 0.0318832
