Vdark	Idark	Vphoto	Iphoto	R	Vphoto
-15.3	3.99E-15	-15.3	2.14823189	2.15	-15.3
-15.2	4.01E-15	-15.2	2.148231933	2.15	-15.2
-15.1	4.01E-15	-15.1	2.148221976	2.15	-15.1
-15	3.94E-15	-15	2.148222018	2.15	-15
-14.9	3.94E-15	-14.9	2.14822206	2.15	-14.9
-14.8	3.95E-15	-14.8	2.148222101	2.15	-14.8
-14.7	3.96E-15	-14.7	2.148212141	2.15	-14.7
-14.6	3.96E-15	-14.6	2.148212181	2.15	-14.6
-14.5	3.94E-15	-14.5	2.14821222	2.15	-14.5
-14.4	3.95E-15	-14.4	2.148212258	2.15	-14.4
-14.3	3.96E-15	-14.3	2.148202296	2.15	-14.3
-14.2	3.98E-15	-14.2	2.148202333	2.15	-14.2
-14.1	3.96E-15	-14.1	2.14820237	2.15	-14.1
-14	3.97E-15	-14	2.148202407	2.15	-14
-13.9	3.96E-15	-13.9	2.148192443	2.15	-13.9
-13.8	3.97E-15	-13.8	2.148192478	2.15	-13.8
-13.7	3.99E-15	-13.7	2.148192513	2.15	-13.7
-13.6	4.00E-15	-13.6	2.148182548	2.15	-13.6
-13.5	3.97E-15	-13.5	2.148182582	2.15	-13.5
-13.4	4.00E-15	-13.4	2.148182616	2.15	-13.4
-13.3	4.01E-15	-13.3	2.148172649	2.15	-13.3
-13.2	3.94E-15	-13.2	2.148172682	2.15	-13.2
-13.1	3.95E-15	-13.1	2.148172714	2.15	-13.1
-13	3.95E-15	-13	2.148162746	2.15	-13
-12.9	3.95E-15	-12.9	2.148162778	2.15	-12.9
-12.8	3.88E-15	-12.8	2.14815281	2.15	-12.8
-12.7	3.89E-15	-12.7	2.148152841	2.15	-12.7
-12.6	3.90E-15	-12.6	2.148152871	2.15	-12.6
-12.5	3.89E-15	-12.5	2.148142902	2.15	-12.5
-12.4	3.89E-15	-12.4	2.148142932	2.15	-12.4
-12.3	3.89E-15	-12.3	2.148132962	2.15	-12.3
-12.2	3.91E-15	-12.2	2.148132991	2.15	-12.2
-12.1	3.90E-15	-12.1	2.14812302	2.15	-12.1
-12	3.90E-15	-12	2.148123049	2.15	-12
-11.9	3.92E-15	-11.9	2.148113078	2.15	-11.9
-11.8	3.91E-15	-11.8	2.148113106	2.15	-11.8
-11.7	3.91E-15	-11.7	2.148103134	2.15	-11.7
-11.6	3.91E-15	-11.6	2.148093162	2.15	-11.6
-11.5	3.94E-15	-11.5	2.148093189	2.15	-11.5
-11.4	3.94E-15	-11.4	2.148083216	2.15	-11.4
-11.3	3.94E-15	-11.3	2.148083243	2.15	-11.3
-11.2	3.91E-15	-11.2	2.14807327	2.15	-11.2
-11.1	3.96E-15	-11.1	2.148063297	2.15	-11.1
-11	3.91E-15	-11	2.148053323	2.15	-11
-10.9	3.93E-15	-10.9	2.148053349	2.15	-10.9
-10.8	3.95E-15	-10.8	2.148043375	2.15	-10.8
-10.7	3.96E-15	-10.7	2.1480334	2.15	-10.7
-10.6	3.94E-15	-10.6	2.148023425	2.15	-10.6
-10.5	3.99E-15	-10.5	2.148013451	2.15	-10.5
-10.4	4.02E-15	-10.4	2.148003475	2.15	-10.4
-10.3	3.97E-15	-10.3	2.1479935	2.15	-10.3
-10.2	4.02E-15	-10.2	2.147983525	2.15	-10.2
-10.1	4.03E-15	-10.1	2.147973549	2.15	-10.1
-10	4.06E-15	-10	2.147963573	2.15	-10
-9.9	3.96E-15	-9.9	2.147953597	2.15	-9.9
-9.8	4.01E-15	-9.8	2.147943621	2.15	-9.8
-9.7	3.95E-15	-9.7	2.147933644	2.15	-9.7
-9.6	3.97E-15	-9.6	2.147913667	2.15	-9.6
-9.5	3.84E-15	-9.5	2.147903691	2.15	-9.5
-9.4	3.78E-15	-9.4	2.147893714	2.15	-9.4
-9.3	3.79E-15	-9.3	2.147873736	2.15	-9.3
-9.2	3.61E-15	-9.2	2.147863759	2.15	-9.2
-9.1	3.65E-15	-9.1	2.147843782	2.15	-9.1
-9	3.65E-15	-9	2.147823804	2.15	-9
-8.9	3.69E-15	-8.9	2.147813826	2.15	-8.9
-8.8	3.70E-15	-8.8	2.147793848	2.15	-8.8
-8.7	3.64E-15	-8.7	2.14777387	2.15	-8.7
-8.6	3.63E-15	-8.6	2.147753891	2.15	-8.6
-8.5	3.62E-15	-8.5	2.147733913	2.15	-8.5
-8.4	3.66E-15	-8.4	2.147713934	2.15	-8.4
-8.3	3.65E-15	-8.3	2.147693956	2.15	-8.3
-8.2	3.63E-15	-8.2	2.147663977	2.15	-8.2
-8.1	3.67E-15	-8.1	2.147643998	2.15	-8.1
-8	3.72E-15	-8	2.147624018	2.15	-8
-7.9	3.75E-15	-7.9	2.147594039	2.15	-7.9
-7.8	3.80E-15	-7.8	2.14757406	2.15	-7.8
-7.7	3.85E-15	-7.7	2.14754408	2.15	-7.7
-7.6	3.74E-15	-7.6	2.1475141	2.15	-7.6
-7.5	3.68E-15	-7.5	2.14748412	2.15	-7.5
-7.4	3.64E-15	-7.4	2.14745414	2.15	-7.4
-7.3	3.60E-15	-7.3	2.14742416	2.15	-7.3
-7.2	3.64E-15	-7.2	2.14739418	2.15	-7.2
-7.1	3.59E-15	-7.1	2.1473642	2.15	-7.1
-7	3.61E-15	-7	2.147334219	2.15	-7
-6.9	3.47E-15	-6.9	2.147294238	2.15	-6.9
-6.8	3.52E-15	-6.8	2.147264258	2.15	-6.8
-6.7	3.37E-15	-6.7	2.147224277	2.15	-6.7
-6.6	3.59E-15	-6.6	2.147184296	2.15	-6.6
-6.5	3.63E-15	-6.5	2.147144315	2.15	-6.5
-6.4	3.66E-15	-6.4	2.147104334	2.15	-6.4
-6.3	3.71E-15	-6.3	2.147064352	2.15	-6.3
-6.2	3.75E-15	-6.2	2.147024371	2.15	-6.2
-6.1	3.79E-15	-6.1	2.146974389	2.15	-6.1
-6	3.66E-15	-6	2.146924408	2.15	-6
-5.9	3.62E-15	-5.9	2.146874426	2.15	-5.9
-5.8	3.57E-15	-5.8	2.146824444	2.15	-5.8
-5.7	3.53E-15	-5.7	2.146774462	2.15	-5.7
-5.6	3.46E-15	-5.6	2.14671448	2.15	-5.6
-5.5	3.50E-15	-5.5	2.146654498	2.15	-5.5
-5.4	3.53E-15	-5.4	2.146594516	2.15	-5.4
-5.3	3.57E-15	-5.3	2.146534533	2.15	-5.3
-5.2	3.58E-15	-5.2	2.146464551	2.15	-5.2
-5.1	3.63E-15	-5.1	2.146394568	2.15	-5.1
-5	3.64E-15	-5	2.146314586	2.15	-5
-4.9	3.70E-15	-4.9	2.146244603	2.15	-4.9
-4.8	3.72E-15	-4.8	2.14615462	2.15	-4.8
-4.7	3.75E-15	-4.7	2.146074637	2.15	-4.7
-4.6	3.59E-15	-4.6	2.145984654	2.15	-4.6
-4.5	3.66E-15	-4.5	2.145894671	2.15	-4.5
-4.4	3.55E-15	-4.4	2.145794688	2.15	-4.4
-4.3	3.49E-15	-4.3	2.145684705	2.15	-4.3
-4.2	3.56E-15	-4.2	2.145574722	2.15	-4.2
-4.1	3.63E-15	-4.1	2.145454738	2.15	-4.1
-4	3.67E-15	-4	2.145324755	2.15	-4
-3.9	3.67E-15	-3.9	2.145194771	2.15	-3.9
-3.8	3.74E-15	-3.8	2.145044787	2.15	-3.8
-3.7	3.72E-15	-3.7	2.144894804	2.14	-3.7
-3.6	3.79E-15	-3.6	2.14472482	2.14	-3.6
-3.5	3.86E-15	-3.5	2.144554836	2.14	-3.5
-3.4	3.84E-15	-3.4	2.144364852	2.14	-3.4
-3.3	3.49E-15	-3.3	2.144174868	2.14	-3.3
-3.2	3.48E-15	-3.2	2.143964884	2.14	-3.2
-3.1	3.53E-15	-3.1	2.1437549	2.14	-3.1
-3	3.58E-15	-3	2.143534915	2.14	-3
-2.9	3.62E-15	-2.9	2.143304931	2.14	-2.9
-2.8	3.63E-15	-2.8	2.143064946	2.14	-2.8
-2.7	3.66E-15	-2.7	2.142804962	2.14	-2.7
-2.6	3.71E-15	-2.6	2.142534977	2.14	-2.6
-2.5	3.67E-15	-2.5	2.142234993	2.14	-2.5
-2.4	3.73E-15	-2.4	2.141905008	2.14	-2.4
-2.3	3.78E-15	-2.3	2.141555023	2.14	-2.3
-2.2	3.76E-15	-2.2	2.141165038	2.14	-2.2
-2.1	3.79E-15	-2.1	2.140745053	2.14	-2.1
-2	3.84E-15	-2	2.140295068	2.14	-2
-1.9	3.87E-15	-1.9	2.139825083	2.14	-1.9
-1.8	3.75E-15	-1.8	2.139335098	2.14	-1.8
-1.7	3.65E-15	-1.7	2.138835113	2.14	-1.7
-1.6	3.55E-15	-1.6	2.138305128	2.14	-1.6
-1.5	3.54E-15	-1.5	2.137745143	2.14	-1.5
-1.4	3.58E-15	-1.4	2.137155157	2.14	-1.4
-1.3	3.60E-15	-1.3	2.136505172	2.14	-1.3
-1.2	3.65E-15	-1.2	2.135795186	2.14	-1.2
-1.1	3.67E-15	-1.1	2.134995201	2.13	-1.1
-1	3.63E-15	-1	2.134105215	2.13	-1
-0.9	3.67E-15	-0.9	2.133125229	2.13	-0.9
-0.8	3.59E-15	-0.8	2.132065244	2.13	-0.8
-0.7	3.54E-15	-0.7	2.130935258	2.13	-0.7
-0.6	3.54E-15	-0.6	2.129705272	2.13	-0.6
-0.5	3.53E-15	-0.5	2.128355286	2.13	-0.5
-0.4	3.64E-15	-0.4	2.1268653	2.13	-0.4
-0.3	3.53E-15	-0.3	2.125195314	2.13	-0.3
-0.2	3.54E-15	-0.2	2.123315328	2.12	-0.2
-0.1	3.47E-15	-0.1	2.121165342	2.12	-0.1
0	1.54E-30	0	2.11917	2.12	0
0.1	1.64404E-13	0.1	2.19066446	2.19	0.1
0.2	7.98781E-12	0.2	2.198130053	2.20	0.2
0.3	3.77877E-10	0.3	2.200344772	2.20	0.3
0.4	1.59898E-08	0.4	2.199497798	2.20	0.4
0.5	1.4051E-07	0.5	2.19487117	2.19	0.5
0.6	6.33138E-07	0.6	2.164845334	2.16	0.6
0.7	1.71924E-05	0.7	1.909440051	1.91	0.7
0.8	0.000234701	0.8	1.139480624	1.14	0.8
0.9	0.000682855	0.9	0.350506462	0.35	0.9
1	0.0012239	1	0.627963764	0.63	1
1.1	0.00206061	1.1	1.002663538	1.00	1.1
1.2	0.00244123	1.2	1.090047304	1.09	1.2
1.3	0.00270805	1.3	1.116810775	1.11	1.3
1.4	0.00296502	1.4	1.133276877	1.13	1.4
1.5	0.0032288	1.5	1.146663676	1.14	1.5
1.6	0.00349984	1.6	1.158512027	1.16	1.6
1.7	0.00377997	1.7	1.169380578	1.17	1.7
1.8	0.00407372	1.8	1.179446321	1.18	1.8
1.9	0.00438579	1.9	1.188915144	1.18	1.9
2	0.00471976	2	1.197802383	1.19	2
2.1	0.0050783	2.1	1.206022086	1.20	2.1
2.2	0.00546366	2.2	1.213747749	1.21	2.2
2.3	0.0058777	2.3	1.221072868	1.22	2.3
2.4	0.00632194	2.4	1.228070204	1.22	2.4
2.5	0.00679746	2.5	1.234921779	1.23	2.5
2.6	0.00730495	2.6	1.241679986	1.23	2.6
2.7	0.00784486	2.7	1.248296666	1.24	2.7
2.8	0.00841746	2.8	1.254673289	1.25	2.8
2.9	0.00902289	2.9	1.260831512	1.25	2.9
3	0.00966126	3	1.266822624	1.26	3
3.1	0.0103326	3.1	1.272717727	1.26	3.1
3.2	0.011037	3.2	1.278538111	1.27	3.2
3.3	0.0117745	3.3	1.284294326	1.27	3.3
3.4	0.0125451	3.4	1.289977662	1.28	3.4
3.5	0.0133487	3.5	1.295598669	1.28	3.5
3.6	0.0141855	3.6	1.301178269	1.29	3.6
3.7	0.0150553	3.7	1.306777012	1.29	3.7
3.8	0.0159583	3.8	1.312405452	1.30	3.8
3.9	0.0168943	3.9	1.318044323	1.30	3.9
4	0.0178633	4	1.323633995	1.31	4
4.1	0.0188654	4.1	1.329115019	1.31	4.1
4.2	0.0199005	4.2	1.334467762	1.31	4.2
4.3	0.0209686	4.3	1.339692778	1.32	4.3
4.4	0.0220697	4.4	1.344830249	1.32	4.4
4.5	0.0232038	4.5	1.349890729	1.33	4.5
4.6	0.0243707	4.6	1.354914401	1.33	4.6
4.7	0.0255707	4.7	1.359941632	1.33	4.7
4.8	0.0268035	4.8	1.364992608	1.34	4.8
4.9	0.0280692	4.9	1.37007788	1.34	4.9
5	0.0293678	5	1.375157447	1.35	5
5.1	0.0306992	5.1	1.380191495	1.35	5.1
5.2	0.0320635	5.2	1.385140575	1.35	5.2
5.3	0.0334607	5.3	1.390024502	1.36	5.3
5.4	0.0348906	5.4	1.39484383	1.36	5.4
5.5	0.0363534	5.5	1.399638374	1.36	5.5
5.6	0.0378489	5.6	1.404428686	1.37	5.6
5.7	0.0393772	5.7	1.409224765	1.37	5.7
5.8	0.0409383	5.8	1.414036613	1.37	5.8
5.9	0.0425321	5.9	1.418844597	1.38	5.9
6	0.0441587	6	1.4236289	1.38	6
6.1	0.0458179	6.1	1.42836934	1.38	6.1
6.2	0.0475099	6.2	1.433086284	1.39	6.2
6.3	0.0492345	6.3	1.437779916	1.39	6.3
6.4	0.0509918	6.4	1.442470235	1.39	6.4
6.5	0.0527817	6.5	1.447157427	1.39	6.5
6.6	0.0546043	6.6	1.451851307	1.40	6.6
6.7	0.0564594	6.7	1.456532427	1.40	6.7
6.8	0.0583472	6.8	1.461180603	1.40	6.8
6.9	0.0602675	6.9	1.465805834	1.41	6.9
7	0.0622204	7	1.47039849	1.41	7
7.1	0.0642057	7.1	1.47498857	1.41	7.1
7.2	0.0662236	7.2	1.47957589	1.41	7.2
7.3	0.068274	7.3	1.484170817	1.42	7.3
7.4	0.0703568	7.4	1.488783353	1.42	7.4
7.5	0.0724721	7.5	1.493373681	1.42	7.5
7.6	0.0746198	7.6	1.497941617	1.42	7.6
7.7	0.0767998	7.7	1.502487345	1.43	7.7
7.8	0.0790122	7.8	1.507000864	1.43	7.8
7.9	0.081257	7.9	1.51151236	1.43	7.9
8	0.083534	8	1.516021832	1.43	8
8.1	0.0858434	8.1	1.52052928	1.43	8.1
8.2	0.088185	8.2	1.525044704	1.44	8.2
8.3	0.0905588	8.3	1.529568472	1.44	8.3
8.4	0.0929648	8.4	1.534080215	1.44	8.4
8.5	0.095403	8.5	1.538600303	1.44	8.5
8.6	0.0978733	8.6	1.543118551	1.45	8.6
8.7	0.100376	8.7	1.547645143	1.45	8.7
8.8	0.10291	8.8	1.552190079	1.45	8.8
8.9	0.105477	8.9	1.556743358	1.45	8.9
9	0.108075	9	1.561315166	1.45	9
9.1	0.110706	9.1	1.565885318	1.46	9.1
9.2	0.113369	9.2	1.570423998	1.46	9.2
9.3	0.116063	9.3	1.574931206	1.46	9.3
9.4	0.11879	9.4	1.579387126	1.46	9.4
9.5	0.121548	9.5	1.583791574	1.46	9.5
9.6	0.124338	9.6	1.588144549	1.46	9.6
9.7	0.12716	9.7	1.592456237	1.47	9.7
9.8	0.130013	9.8	1.596756637	1.47	9.8
9.9	0.132899	9.9	1.601035749	1.47	9.9
10	0.135816	10	1.605323573	1.47	10
10.1	0.138765	10.1	1.609600109	1.47	10.1
10.2	0.141745	10.2	1.613865541	1.47	10.2
10.3	0.144757	10.3	1.618129684	1.47	10.3
10.4	0.147801	10.4	1.622372724	1.47	10.4
10.5	0.150876	10.5	1.62660466	1.48	10.5
10.6	0.153983	10.6	1.630815492	1.48	10.6
10.7	0.157121	10.7	1.635015404	1.48	10.7
10.8	0.16029	10.8	1.639194028	1.48	10.8
10.9	0.163491	10.9	1.643361732	1.48	10.9
11	0.166724	11	1.647518331	1.48	11
11.1	0.169987	11.1	1.651663827	1.48	11.1
11.2	0.173282	11.2	1.655798587	1.48	11.2
11.3	0.176608	11.3	1.659922243	1.48	11.3
11.4	0.179966	11.4	1.664024979	1.48	11.4
11.5	0.183354	11.5	1.668106795	1.48	11.5
11.6	0.186774	11.6	1.672187691	1.49	11.6
11.7	0.190225	11.7	1.676267667	1.49	11.7
11.8	0.193707	11.8	1.680346722	1.49	11.8
11.9	0.19722	11.9	1.684435042	1.49	11.9
12	0.200764	12	1.688532442	1.49	12
12.1	0.204339	12.1	1.692658922	1.49	12.1
12.2	0.207944	12.2	1.696794666	1.49	12.2
12.3	0.211581	12.3	1.700959674	1.49	12.3
12.4	0.215248	12.4	1.705143762	1.49	12.4
12.5	0.218947	12.5	1.709347114	1.49	12.5
12.6	0.222676	12.6	1.713579914	1.49	12.6
12.7	0.226435	12.7	1.717831793	1.49	12.7
12.8	0.230226	12.8	1.722102937	1.49	12.8
12.9	0.234047	12.9	1.726373345	1.49	12.9
13	0.237898	13	1.730633017	1.49	13
13.1	0.241781	13.1	1.734891953	1.49	13.1
13.2	0.245693	13.2	1.739130337	1.49	13.2
13.3	0.249636	13.3	1.743357985	1.49	13.3
13.4	0.25361	13.4	1.747564897	1.49	13.4
13.5	0.257613	13.5	1.751761257	1.49	13.5
13.6	0.261648	13.6	1.75593688	1.49	13.6
13.7	0.265712	13.7	1.760121952	1.49	13.7
13.8	0.269806	13.8	1.764296288	1.49	13.8
13.9	0.273931	13.9	1.768470072	1.49	13.9
14	0.278086	14	1.772653304	1.49	14
14.1	0.282271	14.1	1.776845984	1.49	14.1
14.2	0.286486	14.2	1.781037928	1.49	14.2
14.3	0.290731	14.3	1.78522932	1.49	14.3
14.4	0.295006	14.4	1.78943016	1.49	14.4
14.5	0.299311	14.5	1.793640448	1.49	14.5
14.6	0.303645	14.6	1.797840183	1.49	14.6
14.7	0.308009	14.7	1.802059367	1.49	14.7
14.8	0.312403	14.8	1.806277999	1.49	14.8
14.9	0.316827	14.9	1.810506079	1.49	14.9
15	0.321281	15	1.814743791	1.49	15
15.1	0.325764	15.1	1.818990767	1.49	15.1
15.2	0.330276	15.2	1.823247375	1.49	15.2
15.3	0.334818	15.3	1.827513431	1.49	15.3
15.4	0.339389	15.4	1.831778935	1.49	15.4
15.5	0.34399	15.5	1.836054071	1.49	15.5
15.6	0.34862	15.6	1.840328655	1.49	15.6
15.7	0.353279	15.7	1.844602871	1.49	15.7
15.8	0.357968	15.8	1.848876534	1.49	15.8
15.9	0.362685	15.9	1.853159646	1.49	15.9
16	0.367432	16	1.857432574	1.49	16
16.1	0.372208	16.1	1.861704766	1.49	16.1
16.2	0.377013	16.2	1.86598659	1.49	16.2
16.3	0.381847	16.3	1.870258046	1.49	16.3
16.4	0.386709	16.4	1.874539134	1.49	16.4
16.5	0.391601	16.5	1.87881967	1.49	16.5
16.6	0.396521	16.6	1.883089838	1.49	16.6
16.7	0.40147	16.7	1.887369454	1.49	16.7
16.8	0.406448	16.8	1.891638886	1.49	16.8
16.9	0.411454	16.9	1.895917766	1.48	16.9
17	0.416489	17	1.900196277	1.48	17
17.1	0.421553	17.1	1.904474421	1.48	17.1
17.2	0.426645	17.2	1.908772197	1.48	17.2
17.3	0.431765	17.3	1.913069421	1.48	17.3
17.4	0.436914	17.4	1.917386461	1.48	17.4
17.5	0.442092	17.5	1.921713133	1.48	17.5
17.6	0.447297	17.6	1.926049253	1.48	17.6
17.7	0.452531	17.7	1.930405189	1.48	17.7
17.8	0.457793	17.8	1.934760757	1.48	17.8
17.9	0.463083	17.9	1.939125773	1.48	17.9
18	0.468401	18	1.943510605	1.48	18
18.1	0.473748	18.1	1.947885069	1.47	18.1
18.2	0.479122	18.2	1.952279165	1.47	18.2
18.3	0.484524	18.3	1.956672892	1.47	18.3
18.4	0.489955	18.4	1.961076436	1.47	18.4
18.5	0.495413	18.5	1.965489428	1.47	18.5
18.6	0.500899	18.6	1.969902236	1.47	18.6
18.7	0.506412	18.7	1.974334676	1.47	18.7
18.8	0.511954	18.8	1.978776748	1.47	18.8
18.9	0.517523	18.9	1.983228636	1.47	18.9
19	0.52312	19	1.987690156	1.46	19
19.1	0.528745	19.1	1.992161308	1.46	19.1
19.2	0.534397	19.2	1.996632092	1.46	19.2
19.3	0.540077	19.3	2.001122692	1.46	19.3
19.4	0.545784	19.4	2.005612924	1.46	19.4
19.5	0.551519	19.5	2.010102972	1.46	19.5
19.6	0.557281	19.6	2.014612652	1.46	19.6
19.7	0.563071	19.7	2.019121963	1.46	19.7
19.8	0.568888	19.8	2.023631091	1.45	19.8
19.9	0.574733	19.9	2.028149851	1.45	19.9
20	0.580604	20	2.032668427	1.45	20
