Vdark	Idark	Vphoto	Iphoto	R	Vphoto
3.6	0.00921106	3.6	1.763578269	1.75	3.6
3.7	0.00970955	3.7	1.769697012	1.76	3.7
3.8	0.0102271	3.8	1.775735452	1.77	3.8
3.9	0.0107636	3.9	1.781694323	1.77	3.9
4	0.0113191	4	1.787533995	1.78	4
4.1	0.0118937	4.1	1.793265019	1.78	4.1
4.2	0.0124874	4.2	1.798907762	1.79	4.2
4.3	0.0131	4.3	1.804532778	1.79	4.3
4.4	0.0137317	4.4	1.810150249	1.80	4.4
4.5	0.0143825	4.5	1.815800729	1.80	4.5
4.6	0.0150522	4.6	1.821464401	1.81	4.6
4.7	0.015741	4.7	1.827111632	1.81	4.7
4.8	0.0164488	4.8	1.832702608	1.82	4.8
4.9	0.0171757	4.9	1.83821788	1.82	4.9
5	0.0179215	5	1.843647447	1.83	5
5.1	0.0186864	5.1	1.849001495	1.83	5.1
5.2	0.0194702	5.2	1.854310575	1.83	5.2
5.3	0.0202731	5.3	1.859614502	1.84	5.3
5.4	0.0210949	5.4	1.86493383	1.84	5.4
5.5	0.0219357	5.5	1.870248374	1.85	5.5
5.6	0.0227955	5.6	1.875538686	1.85	5.6
5.7	0.0236742	5.7	1.880774765	1.86	5.7
5.8	0.024572	5.8	1.885956613	1.86	5.8
5.9	0.0254886	5.9	1.891094597	1.87	5.9
6	0.0264242	6	1.8961989	1.87	6
6.1	0.0273788	6.1	1.90127934	1.87	6.1
6.2	0.0283523	6.2	1.906306284	1.88	6.2
6.3	0.0293448	6.3	1.911279916	1.88	6.3
6.4	0.0303562	6.4	1.916200235	1.89	6.4
6.5	0.0313865	6.5	1.921097427	1.89	6.5
6.6	0.0324358	6.6	1.926011307	1.89	6.6
6.7	0.033504	6.7	1.930972427	1.90	6.7
6.8	0.0345912	6.8	1.935980603	1.90	6.8
6.9	0.0356973	6.9	1.941015834	1.91	6.9
7	0.0368223	7	1.94604849	1.91	7
7.1	0.0379663	7.1	1.95104857	1.91	7.1
7.2	0.0391292	7.2	1.95601589	1.92	7.2
7.3	0.040311	7.3	1.960920817	1.92	7.3
7.4	0.0415118	7.4	1.965763353	1.92	7.4
7.5	0.0427315	7.5	1.970513681	1.93	7.5
7.6	0.0439701	7.6	1.975191617	1.93	7.6
7.7	0.0452276	7.7	1.979797345	1.93	7.7
7.8	0.0465041	7.8	1.984380864	1.94	7.8
7.9	0.0477994	7.9	1.98894236	1.94	7.9
8	0.0491136	8	1.993501832	1.94	8
8.1	0.0504468	8.1	1.99804928	1.95	8.1
8.2	0.0517988	8.2	2.002574704	1.95	8.2
8.3	0.0531696	8.3	2.007088472	1.95	8.3
8.4	0.0545594	8.4	2.011600215	1.96	8.4
8.5	0.055968	8.5	2.016110303	1.96	8.5
8.6	0.0573954	8.6	2.020648551	1.96	8.6
8.7	0.0588417	8.7	2.025225143	1.97	8.7
8.8	0.0603068	8.8	2.029820079	1.97	8.8
8.9	0.0617908	8.9	2.034423358	1.97	8.9
9	0.0632935	9	2.039015166	1.98	9
9.1	0.064815	9.1	2.043565318	1.98	9.1
9.2	0.0663553	9.2	2.048073998	1.98	9.2
9.3	0.0679144	9.3	2.052551206	1.98	9.3
9.4	0.0694922	9.4	2.056987126	1.99	9.4
9.5	0.0710888	9.5	2.061401574	1.99	9.5
9.6	0.0727041	9.6	2.065804549	1.99	9.6
9.7	0.0743382	9.7	2.070206237	2.00	9.7
9.8	0.0759909	9.8	2.074616637	2.00	9.8
9.9	0.0776624	9.9	2.079045749	2.00	9.9
10	0.0793525	10	2.083483573	2.00	10
10.1	0.0810614	10.1	2.087940109	2.01	10.1
10.2	0.0827889	10.2	2.092395541	2.01	10.2
10.3	0.084535	10.3	2.096839684	2.01	10.3
10.4	0.0862998	10.4	2.101262724	2.01	10.4
10.5	0.0880833	10.5	2.10566466	2.02	10.5
10.6	0.0898853	10.6	2.110035492	2.02	10.6
10.7	0.091706	10.7	2.114385404	2.02	10.7
10.8	0.0935453	10.8	2.118724028	2.03	10.8
10.9	0.0954031	10.9	2.123061732	2.03	10.9
11	0.0972796	11	2.127398331	2.03	11
11.1	0.0991746	11.1	2.131733827	2.03	11.1
11.2	0.101088	11.2	2.136068587	2.03	11.2
11.3	0.10302	11.3	2.140392243	2.04	11.3
11.4	0.104971	11.4	2.144704979	2.04	11.4
11.5	0.10694	11.5	2.149006795	2.04	11.5
11.6	0.108928	11.6	2.153297691	2.04	11.6
11.7	0.110934	11.7	2.157577667	2.05	11.7
11.8	0.112959	11.8	2.161836722	2.05	11.8
11.9	0.115002	11.9	2.166095042	2.05	11.9
12	0.117063	12	2.170342442	2.05	12
12.1	0.119143	12.1	2.174588922	2.06	12.1
12.2	0.121242	12.2	2.178844666	2.06	12.2
12.3	0.123359	12.3	2.183109674	2.06	12.3
12.4	0.125494	12.4	2.187393762	2.06	12.4
12.5	0.127648	12.5	2.191687114	2.06	12.5
12.6	0.12982	12.6	2.195989914	2.07	12.6
12.7	0.132011	12.7	2.200291793	2.07	12.7
12.8	0.13422	12.8	2.204582937	2.07	12.8
12.9	0.136447	12.9	2.208853345	2.07	12.9
13	0.138693	13	2.213113017	2.07	13
13.1	0.140957	13.1	2.217351953	2.08	13.1
13.2	0.143239	13.2	2.221570337	2.08	13.2
13.3	0.14554	13.3	2.225757985	2.08	13.3
13.4	0.147858	13.4	2.229934897	2.08	13.4
13.5	0.150196	13.5	2.234091257	2.08	13.5
13.6	0.152551	13.6	2.23822688	2.09	13.6
13.7	0.154925	13.7	2.242371952	2.09	13.7
13.8	0.157317	13.8	2.246506288	2.09	13.8
13.9	0.159727	13.9	2.250650072	2.09	13.9
14	0.162156	14	2.254803304	2.09	14
14.1	0.164602	14.1	2.258975984	2.09	14.1
14.2	0.167067	14.2	2.263157928	2.10	14.2
14.3	0.16955	14.3	2.26734932	2.10	14.3
14.4	0.172051	14.4	2.27155016	2.10	14.4
14.5	0.174571	14.5	2.275760448	2.10	14.5
14.6	0.177108	14.6	2.279960183	2.10	14.6
14.7	0.179664	14.7	2.284159367	2.10	14.7
14.8	0.182238	14.8	2.288347999	2.11	14.8
14.9	0.184829	14.9	2.292526079	2.11	14.9
15	0.187439	15	2.296693791	2.11	15
15.1	0.190067	15.1	2.300840767	2.11	15.1
15.2	0.192713	15.2	2.304977375	2.11	15.2
15.3	0.195377	15.3	2.309103431	2.11	15.3
15.4	0.198059	15.4	2.313218935	2.12	15.4
15.5	0.200759	15.5	2.317324071	2.12	15.5
15.6	0.203478	15.6	2.321418655	2.12	15.6
15.7	0.206214	15.7	2.325512871	2.12	15.7
15.8	0.208968	15.8	2.329606534	2.12	15.8
15.9	0.211739	15.9	2.333699646	2.12	15.9
16	0.214529	16	2.337792574	2.12	16
16.1	0.217337	16.1	2.341884766	2.12	16.1
16.2	0.220163	16.2	2.34597659	2.13	16.2
16.3	0.223006	16.3	2.350068046	2.13	16.3
16.4	0.225868	16.4	2.354139134	2.13	16.4
16.5	0.228747	16.5	2.35820967	2.13	16.5
16.6	0.231644	16.6	2.362259838	2.13	16.6
16.7	0.234559	16.7	2.366299454	2.13	16.7
16.8	0.237491	16.8	2.370318886	2.13	16.8
16.9	0.240442	16.9	2.374337766	2.13	16.9
17	0.24341	17	2.378336277	2.13	17
17.1	0.246396	17.1	2.382324421	2.14	17.1
17.2	0.2494	17.2	2.386312197	2.14	17.2
17.3	0.252421	17.3	2.390289421	2.14	17.3
17.4	0.25546	17.4	2.394266461	2.14	17.4
17.5	0.258517	17.5	2.398233133	2.14	17.5
17.6	0.261591	17.6	2.402199253	2.14	17.6
17.7	0.264683	17.7	2.406155189	2.14	17.7
17.8	0.267792	17.8	2.410110757	2.14	17.8
17.9	0.270919	17.9	2.414065773	2.14	17.9
18	0.274064	18	2.418020605	2.14	18
18.1	0.277226	18.1	2.421985069	2.14	18.1
18.2	0.280406	18.2	2.425949165	2.15	18.2
18.3	0.283603	18.3	2.429902892	2.15	18.3
18.4	0.286818	18.4	2.433866436	2.15	18.4
18.5	0.29005	18.5	2.437819428	2.15	18.5
18.6	0.2933	18.6	2.441772236	2.15	18.6
18.7	0.296567	18.7	2.445724676	2.15	18.7
18.8	0.299852	18.8	2.449676748	2.15	18.8
18.9	0.303154	18.9	2.453628636	2.15	18.9
19	0.306473	19	2.457590156	2.15	19
19.1	0.309809	19.1	2.461551308	2.15	19.1
19.2	0.313163	19.2	2.465522092	2.15	19.2
19.3	0.316535	19.3	2.469492692	2.15	19.3
19.4	0.319923	19.4	2.473462924	2.15	19.4
19.5	0.323329	19.5	2.477442972	2.15	19.5
19.6	0.326752	19.6	2.481412652	2.15	19.6
19.7	0.330193	19.7	2.485391963	2.16	19.7
19.8	0.33365	19.8	2.489371091	2.16	19.8
19.9	0.337125	19.9	2.493339851	2.16	19.9
20	0.340617	20	2.497298427	2.16	20
