Vdark	Idark	Vphoto	Iphoto	R	Vphoto
-16.1	4.55E-15	-16.1	2.231181512	2.23	-16.1
-16	4.54E-15	-16	2.231131562	2.23	-16
-15.9	4.54E-15	-15.9	2.231071612	2.23	-15.9
-15.8	4.53E-15	-15.8	2.23102166	2.23	-15.8
-15.7	4.52E-15	-15.7	2.230961708	2.23	-15.7
-15.6	4.52E-15	-15.6	2.230911755	2.23	-15.6
-15.5	4.51E-15	-15.5	2.2308518	2.23	-15.5
-15.4	4.51E-15	-15.4	2.230791845	2.23	-15.4
-15.3	4.50E-15	-15.3	2.23074189	2.23	-15.3
-15.2	4.49E-15	-15.2	2.230681933	2.23	-15.2
-15.1	4.49E-15	-15.1	2.230611976	2.23	-15.1
-15	4.48E-15	-15	2.230552018	2.23	-15
-14.9	4.48E-15	-14.9	2.23049206	2.23	-14.9
-14.8	4.47E-15	-14.8	2.230432101	2.23	-14.8
-14.7	4.47E-15	-14.7	2.230362141	2.23	-14.7
-14.6	4.46E-15	-14.6	2.230302181	2.23	-14.6
-14.5	4.45E-15	-14.5	2.23023222	2.23	-14.5
-14.4	4.45E-15	-14.4	2.230162258	2.23	-14.4
-14.3	4.44E-15	-14.3	2.230102296	2.23	-14.3
-14.2	4.44E-15	-14.2	2.230032333	2.23	-14.2
-14.1	4.43E-15	-14.1	2.22996237	2.23	-14.1
-14	4.42E-15	-14	2.229892407	2.23	-14
-13.9	4.42E-15	-13.9	2.229822443	2.23	-13.9
-13.8	4.41E-15	-13.8	2.229752478	2.23	-13.8
-13.7	4.41E-15	-13.7	2.229672513	2.23	-13.7
-13.6	4.40E-15	-13.6	2.229602548	2.23	-13.6
-13.5	4.40E-15	-13.5	2.229532582	2.23	-13.5
-13.4	4.39E-15	-13.4	2.229462616	2.23	-13.4
-13.3	4.38E-15	-13.3	2.229382649	2.23	-13.3
-13.2	4.38E-15	-13.2	2.229312682	2.23	-13.2
-13.1	4.37E-15	-13.1	2.229232714	2.23	-13.1
-13	4.37E-15	-13	2.229162746	2.23	-13
-12.9	4.36E-15	-12.9	2.229082778	2.23	-12.9
-12.8	4.35E-15	-12.8	2.22901281	2.23	-12.8
-12.7	4.35E-15	-12.7	2.228932841	2.23	-12.7
-12.6	4.34E-15	-12.6	2.228862871	2.23	-12.6
-12.5	4.34E-15	-12.5	2.228782902	2.23	-12.5
-12.4	4.33E-15	-12.4	2.228702932	2.23	-12.4
-12.3	4.33E-15	-12.3	2.228622962	2.23	-12.3
-12.2	4.32E-15	-12.2	2.228552991	2.23	-12.2
-12.1	4.31E-15	-12.1	2.22847302	2.23	-12.1
-12	4.31E-15	-12	2.228393049	2.23	-12
-11.9	4.30E-15	-11.9	2.228303078	2.23	-11.9
-11.8	4.30E-15	-11.8	2.228223106	2.23	-11.8
-11.7	4.29E-15	-11.7	2.228143134	2.23	-11.7
-11.6	4.29E-15	-11.6	2.228053162	2.23	-11.6
-11.5	4.28E-15	-11.5	2.227973189	2.23	-11.5
-11.4	4.27E-15	-11.4	2.227883216	2.23	-11.4
-11.3	4.27E-15	-11.3	2.227793243	2.23	-11.3
-11.2	4.26E-15	-11.2	2.22770327	2.23	-11.2
-11.1	4.26E-15	-11.1	2.227613297	2.23	-11.1
-11	4.25E-15	-11	2.227523323	2.23	-11
-10.9	4.24E-15	-10.9	2.227423349	2.23	-10.9
-10.8	4.24E-15	-10.8	2.227333375	2.23	-10.8
-10.7	4.23E-15	-10.7	2.2272334	2.23	-10.7
-10.6	4.23E-15	-10.6	2.227133425	2.23	-10.6
-10.5	4.22E-15	-10.5	2.227023451	2.23	-10.5
-10.4	4.21E-15	-10.4	2.226923475	2.23	-10.4
-10.3	4.21E-15	-10.3	2.2268135	2.23	-10.3
-10.2	4.20E-15	-10.2	2.226703525	2.23	-10.2
-10.1	4.20E-15	-10.1	2.226593549	2.23	-10.1
-10	4.19E-15	-10	2.226483573	2.23	-10
-9.9	4.19E-15	-9.9	2.226363597	2.23	-9.9
-9.8	4.18E-15	-9.8	2.226243621	2.23	-9.8
-9.7	4.18E-15	-9.7	2.226123644	2.23	-9.7
-9.6	4.17E-15	-9.6	2.226003667	2.23	-9.6
-9.5	4.16E-15	-9.5	2.225883691	2.23	-9.5
-9.4	4.16E-15	-9.4	2.225753714	2.23	-9.4
-9.3	4.15E-15	-9.3	2.225623736	2.23	-9.3
-9.2	4.14E-15	-9.2	2.225493759	2.23	-9.2
-9.1	4.14E-15	-9.1	2.225363782	2.23	-9.1
-9	4.13E-15	-9	2.225223804	2.23	-9
-8.9	4.13E-15	-8.9	2.225093826	2.23	-8.9
-8.8	4.12E-15	-8.8	2.224953848	2.22	-8.8
-8.7	4.12E-15	-8.7	2.22481387	2.22	-8.7
-8.6	4.11E-15	-8.6	2.224673891	2.22	-8.6
-8.5	4.10E-15	-8.5	2.224523913	2.22	-8.5
-8.4	4.10E-15	-8.4	2.224383934	2.22	-8.4
-8.3	4.10E-15	-8.3	2.224233956	2.22	-8.3
-8.2	4.09E-15	-8.2	2.224083977	2.22	-8.2
-8.1	4.08E-15	-8.1	2.223933998	2.22	-8.1
-8	4.09E-15	-8	2.223784018	2.22	-8
-7.9	4.08E-15	-7.9	2.223624039	2.22	-7.9
-7.8	4.08E-15	-7.8	2.22347406	2.22	-7.8
-7.7	4.05E-15	-7.7	2.22331408	2.22	-7.7
-7.6	4.04E-15	-7.6	2.2231541	2.22	-7.6
-7.5	4.04E-15	-7.5	2.22299412	2.22	-7.5
-7.4	4.05E-15	-7.4	2.22283414	2.22	-7.4
-7.3	4.02E-15	-7.3	2.22267416	2.22	-7.3
-7.2	4.04E-15	-7.2	2.22250418	2.22	-7.2
-7.1	4.02E-15	-7.1	2.2223442	2.22	-7.1
-7	4.03E-15	-7	2.222174219	2.22	-7
-6.9	4.03E-15	-6.9	2.221994238	2.22	-6.9
-6.8	3.99E-15	-6.8	2.221824258	2.22	-6.8
-6.7	3.99E-15	-6.7	2.221644277	2.22	-6.7
-6.6	3.97E-15	-6.6	2.221464296	2.22	-6.6
-6.5	3.99E-15	-6.5	2.221284315	2.22	-6.5
-6.4	3.98E-15	-6.4	2.221094334	2.22	-6.4
-6.3	3.99E-15	-6.3	2.220904352	2.22	-6.3
-6.2	3.96E-15	-6.2	2.220714371	2.22	-6.2
-6.1	3.99E-15	-6.1	2.220514389	2.22	-6.1
-6	3.95E-15	-6	2.220304408	2.22	-6
-5.9	3.98E-15	-5.9	2.220104426	2.22	-5.9
-5.8	3.97E-15	-5.8	2.219884444	2.22	-5.8
-5.7	3.95E-15	-5.7	2.219674462	2.22	-5.7
-5.6	3.94E-15	-5.6	2.21944448	2.22	-5.6
-5.5	3.90E-15	-5.5	2.219224498	2.22	-5.5
-5.4	3.86E-15	-5.4	2.218984516	2.22	-5.4
-5.3	3.91E-15	-5.3	2.218754533	2.22	-5.3
-5.2	3.95E-15	-5.2	2.218504551	2.22	-5.2
-5.1	3.98E-15	-5.1	2.218254568	2.22	-5.1
-5	3.91E-15	-5	2.218004586	2.22	-5
-4.9	3.87E-15	-4.9	2.217744603	2.22	-4.9
-4.8	3.89E-15	-4.8	2.21747462	2.22	-4.8
-4.7	3.84E-15	-4.7	2.217204637	2.22	-4.7
-4.6	3.79E-15	-4.6	2.216924654	2.22	-4.6
-4.5	3.85E-15	-4.5	2.216644671	2.22	-4.5
-4.4	3.86E-15	-4.4	2.216354688	2.22	-4.4
-4.3	3.80E-15	-4.3	2.216064705	2.22	-4.3
-4.2	3.82E-15	-4.2	2.215764722	2.22	-4.2
-4.1	3.89E-15	-4.1	2.215454738	2.22	-4.1
-4	3.92E-15	-4	2.215144755	2.22	-4
-3.9	3.87E-15	-3.9	2.214824771	2.21	-3.9
-3.8	3.83E-15	-3.8	2.214484787	2.21	-3.8
-3.7	3.91E-15	-3.7	2.214134804	2.21	-3.7
-3.6	3.88E-15	-3.6	2.21377482	2.21	-3.6
-3.5	3.90E-15	-3.5	2.213404836	2.21	-3.5
-3.4	3.88E-15	-3.4	2.213014852	2.21	-3.4
-3.3	3.79E-15	-3.3	2.212604868	2.21	-3.3
-3.2	3.78E-15	-3.2	2.212174884	2.21	-3.2
-3.1	3.75E-15	-3.1	2.2117349	2.21	-3.1
-3	3.79E-15	-3	2.211264915	2.21	-3
-2.9	3.80E-15	-2.9	2.210774931	2.21	-2.9
-2.8	3.77E-15	-2.8	2.210264946	2.21	-2.8
-2.7	3.74E-15	-2.7	2.209734962	2.21	-2.7
-2.6	3.73E-15	-2.6	2.209184977	2.21	-2.6
-2.5	3.79E-15	-2.5	2.208604993	2.21	-2.5
-2.4	3.77E-15	-2.4	2.207995008	2.21	-2.4
-2.3	3.81E-15	-2.3	2.207355023	2.21	-2.3
-2.2	3.83E-15	-2.2	2.206685038	2.21	-2.2
-2.1	3.91E-15	-2.1	2.205975053	2.21	-2.1
-2	3.87E-15	-2	2.205225068	2.21	-2
-1.9	3.95E-15	-1.9	2.204425083	2.20	-1.9
-1.8	4.04E-15	-1.8	2.203575098	2.20	-1.8
-1.7	4.07E-15	-1.7	2.202665113	2.20	-1.7
-1.6	3.65E-15	-1.6	2.201705128	2.20	-1.6
-1.5	3.71E-15	-1.5	2.200675143	2.20	-1.5
-1.4	3.65E-15	-1.4	2.199595157	2.20	-1.4
-1.3	3.60E-15	-1.3	2.198445172	2.20	-1.3
-1.2	3.64E-15	-1.2	2.197215186	2.20	-1.2
-1.1	3.64E-15	-1.1	2.195885201	2.20	-1.1
-1	3.65E-15	-1	2.194455215	2.19	-1
-0.9	3.63E-15	-0.9	2.192915229	2.19	-0.9
-0.8	3.76E-15	-0.8	2.191255244	2.19	-0.8
-0.7	3.66E-15	-0.7	2.189475258	2.19	-0.7
-0.6	3.58E-15	-0.6	2.187575272	2.19	-0.6
-0.5	3.56E-15	-0.5	2.185505286	2.19	-0.5
-0.4	3.66E-15	-0.4	2.1832653	2.18	-0.4
-0.3	3.58E-15	-0.3	2.180795314	2.18	-0.3
-0.2	3.60E-15	-0.2	2.178075328	2.18	-0.2
-0.1	3.51E-15	-0.1	2.175045342	2.18	-0.1
0	1.55E-30	0	2.17149	2.17	0
0.1	1.66748E-13	0.1	2.24203446	2.24	0.1
0.2	8.12283E-12	0.2	2.248420053	2.25	0.2
0.3	3.86404E-10	0.3	2.249364772	2.25	0.3
0.4	1.65039E-08	0.4	2.247097798	2.25	0.4
0.5	1.41573E-07	0.5	2.24150117	2.24	0.5
0.6	6.54037E-07	0.6	2.227105334	2.23	0.6
0.7	1.87418E-05	0.7	2.122540051	2.12	0.7
0.8	0.000267153	0.8	1.534660624	1.53	0.8
0.9	0.000753835	0.9	0.518046462	0.52	0.9
1	0.00143865	1	0.450128764	0.45	1
1.1	0.00405407	1.1	1.175214538	1.17	1.1
1.2	0.00638436	1.2	1.394042304	1.39	1.2
1.3	0.0090233	1.3	1.458990775	1.45	1.3
1.4	0.0122685	1.4	1.495486877	1.48	1.4
1.5	0.0162051	1.5	1.525393676	1.51	1.5
1.6	0.0208734	1.6	1.552242027	1.53	1.6
1.7	0.0262937	1.7	1.577320578	1.55	1.7
1.8	0.0324737	1.8	1.601266321	1.57	1.8
1.9	0.0394152	1.9	1.624105144	1.58	1.9
2	0.0471174	2	1.645862383	1.60	2
2.1	0.0555788	2.1	1.666662086	1.61	2.1
2.2	0.0647975	2.2	1.686597749	1.62	2.2
2.3	0.0747708	2.3	1.705632868	1.63	2.3
2.4	0.085495	2.4	1.723740204	1.64	2.4
2.5	0.0969655	2.5	1.741191779	1.64	2.5
2.6	0.109176	2.6	1.758369986	1.65	2.6
2.7	0.122121	2.7	1.775516666	1.65	2.7
2.8	0.135792	2.8	1.792613289	1.66	2.8
2.9	0.150181	2.9	1.809601512	1.66	2.9
3	0.16528	3	1.826462624	1.66	3
3.1	0.181079	3.1	1.843187727	1.66	3.1
3.2	0.197569	3.2	1.859788111	1.66	3.2
3.3	0.214739	3.3	1.876234326	1.66	3.3
3.4	0.23258	3.4	1.892527662	1.66	3.4
3.5	0.25108	3.5	1.908648669	1.66	3.5
3.6	0.27023	3.6	1.924618269	1.65	3.6
3.7	0.290017	3.7	1.940567012	1.65	3.7
3.8	0.31043	3.8	1.956645452	1.65	3.8
3.9	0.33146	3.9	1.973004323	1.64	3.9
4	0.353094	4	1.989713995	1.64	4
4.1	0.375321	4.1	2.006795019	1.63	4.1
4.2	0.398131	4.2	2.024237762	1.63	4.2
4.3	0.421513	4.3	2.041992778	1.62	4.3
4.4	0.445457	4.4	2.059950249	1.61	4.4
4.5	0.469951	4.5	2.077990729	1.61	4.5
4.6	0.494986	4.6	2.095994401	1.60	4.6
4.7	0.520551	4.7	2.113901632	1.59	4.7
4.8	0.546639	4.8	2.131722608	1.59	4.8
4.9	0.573239	4.9	2.14951788	1.58	4.9
5	0.600342	5	2.167407447	1.57	5
5.1	0.62794	5.1	2.185481495	1.56	5.1
5.2	0.656024	5.2	2.203850575	1.55	5.2
5.3	0.684588	5.3	2.222564502	1.54	5.3
5.4	0.713622	5.4	2.24164383	1.53	5.4
5.5	0.74312	5.5	2.261088374	1.52	5.5
5.6	0.773074	5.6	2.280888686	1.51	5.6
5.7	0.803478	5.7	2.301024765	1.50	5.7
5.8	0.834325	5.8	2.321496613	1.49	5.8
5.9	0.865609	5.9	2.342264597	1.48	5.9
6	0.897322	6	2.3633389	1.47	6
6.1	0.929459	6.1	2.38467934	1.46	6.1
6.2	0.962015	6.2	2.406286284	1.44	6.2
6.3	0.994982	6.3	2.428149916	1.43	6.3
6.4	1.02836	6.4	2.450260235	1.42	6.4
6.5	1.06213	6.5	2.472617427	1.41	6.5
6.6	1.0963	6.6	2.495231307	1.40	6.6
6.7	1.13086	6.7	2.518092427	1.39	6.7
6.8	1.1658	6.8	2.541210603	1.38	6.8
6.9	1.20112	6.9	2.564585834	1.36	6.9
7	1.23682	7	2.58824849	1.35	7
7.1	1.27288	7.1	2.61220857	1.34	7.1
7.2	1.30931	7.2	2.63648589	1.33	7.2
7.3	1.3461	7.3	2.661110817	1.32	7.3
7.4	1.38324	7.4	2.686083353	1.30	7.4
7.5	1.42073	7.5	2.711423681	1.29	7.5
7.6	1.45856	7.6	2.737141617	1.28	7.6
7.7	1.49673	7.7	2.763227345	1.27	7.7
7.8	1.53524	7.8	2.789660864	1.25	7.8
7.9	1.57408	7.9	2.81642236	1.24	7.9
8	1.61325	8	2.843481832	1.23	8
8.1	1.65273	8.1	2.87082928	1.22	8.1
8.2	1.69254	8.2	2.898444704	1.21	8.2
8.3	1.73266	8.3	2.926338472	1.19	8.3
8.4	1.7731	8.4	2.954500215	1.18	8.4
8.5	1.81384	8.5	2.982950303	1.17	8.5
8.6	1.85488	8.6	3.011678551	1.16	8.6
8.7	1.89622	8.7	3.040715143	1.14	8.7
8.8	1.93787	8.8	3.070050079	1.13	8.8
8.9	1.9798	8.9	3.099683358	1.12	8.9
9	2.02203	9	3.129635166	1.11	9
9.1	2.06454	9.1	3.159875318	1.10	9.1
9.2	2.10734	9.2	3.190403998	1.08	9.2
9.3	2.15042	9.3	3.221221206	1.07	9.3
9.4	2.19377	9.4	3.252297126	1.06	9.4
9.5	2.23741	9.5	3.283641574	1.05	9.5
9.6	2.28131	9.6	3.315234549	1.03	9.6
9.7	2.32549	9.7	3.347076237	1.02	9.7
9.8	2.36993	9.8	3.379176637	1.01	9.8
9.9	2.41465	9.9	3.411535749	1.00	9.9
10	2.45962	10	3.444163573	0.98	10
10.1	2.50485	10.1	3.477070109	0.97	10.1
10.2	2.55035	10.2	3.510265541	0.96	10.2
10.3	2.5961	10.3	3.543749684	0.95	10.3
10.4	2.6421	10.4	3.577542724	0.94	10.4
10.5	2.68836	10.5	3.61164466	0.92	10.5
10.6	2.73486	10.6	3.646045492	0.91	10.6
10.7	2.78161	10.7	3.680725404	0.90	10.7
10.8	2.82861	10.8	3.715684028	0.89	10.8
10.9	2.87586	10.9	3.750901732	0.88	10.9
11	2.92334	11	3.786348331	0.86	11
11.1	2.97107	11.1	3.822003827	0.85	11.1
11.2	3.01903	11.2	3.857878587	0.84	11.2
11.3	3.06723	11.3	3.893942243	0.83	11.3
11.4	3.11567	11.4	3.930194979	0.81	11.4
11.5	3.16434	11.5	3.966646795	0.80	11.5
11.6	3.21324	11.6	4.003287691	0.79	11.6
11.7	3.26237	11.7	4.040127667	0.78	11.7
11.8	3.31174	11.8	4.077186722	0.77	11.8
11.9	3.36132	11.9	4.114465042	0.75	11.9
12	3.41114	12	4.151972442	0.74	12
12.1	3.46118	12.1	4.189708922	0.73	12.1
12.2	3.51144	12.2	4.227694666	0.72	12.2
12.3	3.56192	12.3	4.265919674	0.70	12.3
12.4	3.61263	12.4	4.304383762	0.69	12.4
12.5	3.66355	12.5	4.343107114	0.68	12.5
12.6	3.71469	12.6	4.382059914	0.67	12.6
12.7	3.76604	12.7	4.421271793	0.66	12.7
12.8	3.81761	12.8	4.460712937	0.64	12.8
12.9	3.86939	12.9	4.500393345	0.63	12.9
13	3.92139	13	4.540303017	0.62	13
13.1	3.97359	13.1	4.580441953	0.61	13.1
13.2	4.026	13.2	4.620800337	0.59	13.2
13.3	4.07862	13.3	4.661387985	0.58	13.3
13.4	4.13145	13.4	4.702184897	0.57	13.4
13.5	4.18448	13.5	4.743211257	0.56	13.5
13.6	4.23771	13.6	4.78444688	0.55	13.6
13.7	4.29115	13.7	4.825901952	0.53	13.7
13.8	4.34478	13.8	4.867576288	0.52	13.8
13.9	4.39862	13.9	4.909480072	0.51	13.9
14	4.45265	14	4.951593304	0.50	14
14.1	4.50688	14.1	4.993935984	0.49	14.1
14.2	4.56131	14.2	5.036507928	0.48	14.2
14.3	4.61592	14.3	5.07928932	0.46	14.3
14.4	4.67073	14.4	5.12230016	0.45	14.4
14.5	4.72573	14.5	5.165520448	0.44	14.5
14.6	4.78093	14.6	5.208950183	0.43	14.6
14.7	4.83631	14.7	5.252589367	0.42	14.7
14.8	4.89187	14.8	5.296417999	0.40	14.8
14.9	4.94763	14.9	5.340456079	0.39	14.9
15	5.00357	15	5.384683791	0.38	15
15.1	5.05969	15.1	5.429100767	0.37	15.1
15.2	5.116	15.2	5.473697375	0.36	15.2
15.3	5.17248	15.3	5.518503431	0.35	15.3
15.4	5.22915	15.4	5.563488935	0.33	15.4
15.5	5.286	15.5	5.608674071	0.32	15.5
15.6	5.34302	15.6	5.654048655	0.31	15.6
15.7	5.40023	15.7	5.699622871	0.30	15.7
15.8	5.45761	15.8	5.745396534	0.29	15.8
15.9	5.51516	15.9	5.791359646	0.28	15.9
16	5.57289	16	5.837532574	0.26	16
16.1	5.63079	16.1	5.883894766	0.25	16.1
16.2	5.68886	16.2	5.93045659	0.24	16.2
16.3	5.74711	16.3	5.977208046	0.23	16.3
16.4	5.80552	16.4	6.024159134	0.22	16.4
16.5	5.86411	16.5	6.07129967	0.21	16.5
16.6	5.92286	16.6	6.118639838	0.20	16.6
16.7	5.98178	16.7	6.166159454	0.18	16.7
16.8	6.04086	16.8	6.213868886	0.17	16.8
16.9	6.10011	16.9	6.261767766	0.16	16.9
17	6.15953	17	6.309846277	0.15	17
17.1	6.21911	17.1	6.358114421	0.14	17.1
17.2	6.27885	17.2	6.406552197	0.13	17.2
17.3	6.33875	17.3	6.455169421	0.12	17.3
17.4	6.39881	17.4	6.503956461	0.11	17.4
17.5	6.45904	17.5	6.552923133	0.09	17.5
17.6	6.51942	17.6	6.602059253	0.08	17.6
17.7	6.57996	17.7	6.651375189	0.07	17.7
17.8	6.64066	17.8	6.700850757	0.06	17.8
17.9	6.70152	17.9	6.750505773	0.05	17.9
18	6.76253	18	6.800330605	0.04	18
18.1	6.8237	18.1	6.850325069	0.03	18.1
18.2	6.88502	18.2	6.900499165	0.02	18.2
18.3	6.94649	18.3	6.950842892	0.00	18.3
18.4	7.00812	18.4	7.001356436	-0.01	18.4
18.5	7.0699	18.5	7.052039428	-0.02	18.5
18.6	7.13183	18.6	7.102902236	-0.03	18.6
18.7	7.1939	18.7	7.153934676	-0.04	18.7
18.8	7.25613	18.8	7.205136748	-0.05	18.8
18.9	7.31851	18.9	7.256508636	-0.06	18.9
19	7.38104	19	7.308040156	-0.07	19
19.1	7.44371	19.1	7.359741308	-0.08	19.1
19.2	7.50653	19.2	7.411612092	-0.09	19.2
19.3	7.56949	19.3	7.463632692	-0.11	19.3
19.4	7.6326	19.4	7.515822924	-0.12	19.4
19.5	7.69585	19.5	7.568172972	-0.13	19.5
19.6	7.75925	19.6	7.620692652	-0.14	19.6
19.7	7.82279	19.7	7.673371963	-0.15	19.7
19.8	7.88647	19.8	7.726211091	-0.16	19.8
19.9	7.95029	19.9	7.779209851	-0.17	19.9
20	8.01426	20	7.832378427	-0.18	20
